paper,form,label,qid,page,flags
eju-2019-1-science-ja,BIOLOGY_JA,問10,q_8f455d574ffe281c91cf05d2,50,explicit_figure_reference
eju-2019-1-science-ja,BIOLOGY_JA,問12,q_a799e275b41e095bd34f411f,52,explicit_figure_reference
eju-2019-1-science-ja,BIOLOGY_JA,問13,q_49b260b273e0bc47b9c6f103,53,explicit_figure_reference;duplicate_options
eju-2020-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_216282c767d7013ca6f15ed6,3,underline_reference
eju-2020-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_57aae2f35f11327926ad2adc,4,underline_reference
eju-2020-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_9b9595bfc26b6aba5e8d5126,4,underline_reference
eju-2020-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_2515a29d033052a821836829,6,underline_reference
eju-2020-2-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_6b9c76ac0f57342e56cb73ba,8,explicit_figure_reference
eju-2020-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_983c03c4906336818053a02b,2,latex_in_text;guidance_as_question
eju-2020-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_acb5a2d8fbfbbdf6443e698c,4,latex_in_text;explicit_figure_reference
eju-2020-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_a875ead249472646ad8716c2,8,latex_in_text
eju-2020-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_2e3a011a5a29a5ca24feb3aa,10,latex_in_text
eju-2020-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_5c7112d721425b3b9f923093,3,latex_in_text;explicit_figure_reference
eju-2020-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_59d080f7388478ed1cf86e6b,7,latex_in_text
eju-2020-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_2e41363531061b25cada4936,9,latex_in_text
eju-2020-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_d8d133200cca89cbe2d286bf,13,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問1,q_057bea44d12b437597ea42c9,4,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問4,q_d1fdd55b73c5b67e9f3a9a21,7,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問6,q_3a85e0e3217907422737a428,9,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問2,q_8da8ab9ea48f11d0fb9380fa,11,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問1,q_16ea8801bc6ff3a336401c7b,13,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問2,q_bba62aa166e7b2732e9640ca,14,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問3,q_84eb5bd6b60dc543677bc5a6,15,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問1,q_cfde134279a37df7d2067a67,16,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問2,q_2432b52138e2fee2c95ada9f,17,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問3,q_2e0e0ff8b3af2eb41b391559,18,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問4,q_1b9bebb3147af033336b793f,19,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問5,q_50b103d556415322cff3629d,20,latex_in_text
eju-2020-2-science-ja,PHYSICS_JA,問1,q_6df9ffa164df8197c4657662,22,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問2,q_aba9cfd426dacc073077950a,26,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問5,q_2756ff4e5a907ca995a6e84e,28,latex_in_text;explicit_figure_reference
eju-2020-2-science-ja,CHEMISTRY_JA,問7,q_8edeaf369a5b42081f632952,30,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問8,q_939c1739db40f295a44437ea,31,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問9,q_b562089275fc8c408b73a3d6,32,latex_in_text;underline_reference
eju-2020-2-science-ja,CHEMISTRY_JA,問15,q_c74c4e9a9438046e1139b984,35,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問16,q_7185afd83daa335c5e0a51a4,35,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問17,q_a177b48016098cb4fc5787b8,36,latex_in_text
eju-2020-2-science-ja,CHEMISTRY_JA,問18,q_4a149a10133dcc81923469ef,37,explicit_figure_reference
eju-2020-2-science-ja,CHEMISTRY_JA,問20,q_8f71525b1321da25271b2cf5,39,latex_in_text;underline_reference
eju-2020-2-science-ja,BIOLOGY_JA,問2,q_37e384342d04081a0c16b772,42,latex_in_text
eju-2020-2-science-ja,BIOLOGY_JA,問3,q_b6811ce8b24180dbb9299796,43,explicit_figure_reference
eju-2020-2-science-ja,BIOLOGY_JA,問4,q_87fd6fdd4ad6d81efb1aa722,44,latex_in_text
eju-2020-2-science-ja,BIOLOGY_JA,問5,q_6286f966ba262382c4445098,44,latex_in_text
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_63290c00028f16207c53375e,4,underline_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_1824c790129836f4c9b47332,5,underline_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_2a0dadf27012642102acad96,6,underline_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_bd493a329db5431541f11641,7,underline_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_3fc2e5c12f82b22ae7d7aa60,9,underline_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問12,q_558f9521ca601d77a21ac747,16,explicit_figure_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問13,q_6b0dd803d02776f5dac428f1,17,explicit_figure_reference
eju-2021-1-japan-world-ja,JAPAN_AND_WORLD_JA,問15,q_1c5b7e3a845ca22a789aeb5d,19,explicit_figure_reference
eju-2021-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_c8811ed48dee9bbabfc560a0,1,latex_in_text;guidance_as_question
eju-2021-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_7f084049576607f2bd4f671f,3,latex_in_text
eju-2021-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_eaebf5de95ad3abb58653b0e,4,latex_in_text
eju-2021-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_b16aa8e2489e60dcd8aca306,5,latex_in_text
eju-2021-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_2e034e97659e70ac0c611009,6,latex_in_text
eju-2021-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_e0fdc9e49883851676d2ce09,8,latex_in_text
eju-2021-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_4b3e6128e7be74b5345fe89e,2,latex_in_text;guidance_as_question
eju-2021-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_35d13424d7342e404d9c8cd7,4,latex_in_text
eju-2021-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_17fe8f925b6934e0491f3788,6,latex_in_text
eju-2021-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_70d809a78ce4bd016d2d7661,8,latex_in_text;markdown_table
eju-2021-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_d2e14bcab298012b1c5b2af9,10,latex_in_text;markdown_table
eju-2021-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_a3333bc5e0ab4872fe37ede0,14,latex_in_text
eju-2021-1-science-ja,PHYSICS_JA,問2,q_494eb4b641ee2b179d86d4aa,5,latex_in_text
eju-2021-1-science-ja,PHYSICS_JA,問3,q_b2e9cba080bdfa57632bdf59,6,latex_in_text
eju-2021-1-science-ja,PHYSICS_JA,問3,q_40ed4cf1da2b0a4be8131e86,18,latex_in_text
eju-2021-1-science-ja,BIOLOGY_JA,問1,q_eef9f73552c9c268f14fd65f,39,explicit_figure_reference
eju-2021-1-science-ja,BIOLOGY_JA,問3,q_ad4d73e604fbfa2beade4044,41,raw_html
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_48d74b98ec087f7dcc4dbc64,6,underline_reference
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_735b9fd11d2da1eba93df9e7,8,underline_reference
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問4,q_c28ed25af70ca9b584b85263,11,explicit_figure_reference;duplicate_options
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問5,q_8d268fb550ae76158a741649,12,explicit_figure_reference
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問10,q_6110bebece31e65f4976c2e1,15,explicit_figure_reference
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問11,q_3da2a228e5121fb59e0d1096,16,explicit_figure_reference
eju-2021-2-japan-world-ja,JAPAN_AND_WORLD_JA,問14,q_876d8077b24f8efc93eab044,18,explicit_figure_reference
eju-2021-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_af8d866146841150f273acb4,2,latex_in_text;guidance_as_question
eju-2021-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_27c63fdd51225039394e1daa,4,latex_in_text;explicit_figure_reference
eju-2021-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_c9223db5ace47e12944cd468,8,latex_in_text
eju-2021-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_a782befdac85ce8da887754f,10,latex_in_text
eju-2021-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_92e4871d757d7e523881df6a,14,latex_in_text
eju-2021-2-science-ja,PHYSICS_JA,問1,q_afefc773ba71548f4ef5b052,4,latex_in_text
eju-2021-2-science-ja,PHYSICS_JA,問3,q_1113b556c5a03cf02fe1f247,6,latex_in_text
eju-2021-2-science-ja,PHYSICS_JA,問4,q_7aba919f7104c3a742f91636,7,latex_in_text
eju-2021-2-science-ja,PHYSICS_JA,問5,q_fe949a829bf286e66ca55b2f,8,latex_in_text
eju-2021-2-science-ja,PHYSICS_JA,問6,q_f230fe607950660391eb157d,9,latex_in_text
eju-2021-2-science-ja,PHYSICS_JA,問2,q_f18687e7c4fbd81b415ff0a2,11,latex_in_text
eju-2021-2-science-ja,CHEMISTRY_JA,問1,q_828eb629c4fd380aee0205f1,25,latex_in_text
eju-2021-2-science-ja,BIOLOGY_JA,問2,q_78e2e7fe2ba975d6580ff2b8,40,latex_in_text;explicit_figure_reference
eju-2021-2-science-ja,BIOLOGY_JA,問3,q_079bc843f86174c68fd65a39,41,explicit_figure_reference
eju-2021-2-science-ja,BIOLOGY_JA,問4,q_82f29a99bc2050739ba980c2,42,latex_in_text;explicit_figure_reference
eju-2021-2-science-ja,BIOLOGY_JA,問6,q_a957fdc4291dd8db41701c29,44,explicit_figure_reference
eju-2021-2-science-ja,BIOLOGY_JA,問9,q_d0e7e175e358eba6339991ea,47,explicit_figure_reference
eju-2022-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_f581c74a2c85c860cc79ab41,1,latex_in_text;guidance_as_question
eju-2022-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_8c26f5e5f69bd2ab70863eb4,3,latex_in_text;explicit_figure_reference
eju-2022-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_46e9a05645f322bcac8b3e53,5,latex_in_text
eju-2022-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_a89f15bf5c5c46df86a49107,7,latex_in_text
eju-2022-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_f9cdea5f220f7b59dd6f3fad,9,latex_in_text
eju-2022-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_1946187506b9ac6d995393f8,13,latex_in_text
eju-2022-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_0f8ed366d0ecbdee73a45a4c,2,latex_in_text;explicit_figure_reference
eju-2022-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_59c231a911bdb43c6f2078fd,4,latex_in_text
eju-2022-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_4998c4cc0de08e3e35cdd998,6,latex_in_text
eju-2022-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_68d6a899ea1fd835341fd7d7,8,latex_in_text
eju-2022-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_071fc8cc66161e68079a44e7,10,latex_in_text
eju-2022-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_a1fa0dfed6ac76e6c312032c,12,latex_in_text;explicit_figure_reference
eju-2022-1-science-ja,PHYSICS_JA,問2,q_b36f9bf601e17de6003f2206,4,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問4,q_d7fdfc053b283a36ef454357,6,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問5,q_978c8335576d9dc96f03f0be,7,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問6,q_ecca44bb89eb6eaed2683b6b,8,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問1,q_2825d73684e0a08e47b4fe6a,13,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問1,q_a6e384a06713219a7f2b9983,16,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問2,q_bbf0382d81615f2660b46885,17,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問3,q_aaed463f56a92c0b39fc9968,18,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問4,q_ac6559133eb7c5052b8a6cf9,19,explicit_figure_reference
eju-2022-1-science-ja,PHYSICS_JA,問6,q_eaffc483001e6a4de6b557ce,21,latex_in_text
eju-2022-1-science-ja,PHYSICS_JA,問1,q_0df3942d4ec54d1b7033e63e,22,latex_in_text
eju-2022-1-science-ja,CHEMISTRY_JA,問2,q_83401afd52a27bd345a8919f,25,latex_in_text
eju-2022-1-science-ja,CHEMISTRY_JA,問3,q_adc62186edc311782d52ca12,26,explicit_figure_reference
eju-2022-1-science-ja,CHEMISTRY_JA,問6,q_98db15f41644cafa78286920,29,latex_in_text;explicit_figure_reference;raw_html
eju-2022-1-science-ja,CHEMISTRY_JA,問7,q_8f6a5680095b33c7fa3a1e18,30,latex_in_text
eju-2022-1-science-ja,CHEMISTRY_JA,問8,q_c9881821e9986959ece3f56e,31,latex_in_text
eju-2022-1-science-ja,CHEMISTRY_JA,問9,q_eb38cab833574dd6f9dffeb1,32,latex_in_text
eju-2022-1-science-ja,BIOLOGY_JA,問3,q_807e594b0f384d8144551c66,44,explicit_figure_reference
eju-2022-1-science-ja,BIOLOGY_JA,問4,q_49914b1d26f4368f4f72735c,45,explicit_figure_reference
eju-2022-1-science-ja,BIOLOGY_JA,問5,q_b8e68b436a50373a828eea9e,46,explicit_figure_reference
eju-2022-1-science-ja,BIOLOGY_JA,問10(1),q_a317fc429657fe81b85f995a,51,explicit_figure_reference
eju-2022-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_fd6681dc3046734babd16caf,3,underline_reference
eju-2022-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_7ba46aa5372c308388e16ba1,3,underline_reference
eju-2022-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_3cf5c968536e1d37e6666750,4,explicit_figure_reference;underline_reference
eju-2022-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_bf1186e4b22f498becb64b4b,5,latex_in_text;underline_reference
eju-2022-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_23e56d8bc604bf0bd0023581,7,latex_in_text;underline_reference
eju-2022-2-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_2ccd8fb4057a80aeaacdc5bb,8,explicit_figure_reference
eju-2022-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_71e7522605fcbbb9e73fc2ee,1,latex_in_text;guidance_as_question
eju-2022-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_180899b06d964ef675c34f4f,3,latex_in_text;explicit_figure_reference
eju-2022-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_5f346485debe2f5e168b0812,4,latex_in_text
eju-2022-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_53dc7c0ed97fc9fa2d3db725,5,latex_in_text
eju-2022-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_f5b36b4630e40f95e776f8f2,6,latex_in_text
eju-2022-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_0808e11d6ce0ea845642b6a2,8,latex_in_text
eju-2022-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_1f6a852d9c91046456b7bbb9,2,latex_in_text;explicit_figure_reference
eju-2022-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_634711a2b6f4d1e3acbc4da4,3,latex_in_text
eju-2022-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_4eb7020268a095ea7123b6cf,4,latex_in_text
eju-2022-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_50a06c77f1187e49be18ed1e,6,latex_in_text;markdown_table
eju-2022-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_e33f3a2ebf1690ab72ace4b0,7,latex_in_text;markdown_table
eju-2022-2-science-ja,PHYSICS_JA,問1,q_3a3f54815aa6f3248eab4403,3,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問2,q_112d72bc54a86b8924cd5e52,4,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問3,q_5ea856992a83e5918e1f32f3,5,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問4,q_e4d16fef561eaeaf4bc73566,6,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問5,q_68fc4016a707424046c985b9,7,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問6,q_1c49104d600eb523a2ab5d89,8,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問2,q_20b4086f5ece472d3f56e5ba,10,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問2,q_0b3931f0eaf6532f13dbb3a2,13,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問3,q_50e2d0a7f232a50498fb9584,14,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問1,q_1762e334c8fb8f1f0dcb4a86,15,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問2,q_d0ff8657353c56410e8b3a45,16,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問4,q_3e5e7e1b9a6bcd091e5d00fd,18,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問5,q_48f17547243e38ef498f7c2d,19,latex_in_text;duplicate_options
eju-2022-2-science-ja,PHYSICS_JA,問6,q_31400a8a11c36516e4afe129,20,latex_in_text
eju-2022-2-science-ja,PHYSICS_JA,問1,q_735caf67f21e11e30eaf2df5,21,latex_in_text
eju-2022-2-science-ja,CHEMISTRY_JA,問1,q_0c065e8601ed295083efe31f,24,latex_in_text
eju-2022-2-science-ja,CHEMISTRY_JA,問2,q_762fa06ad0fc4e40744cd68c,24,latex_in_text
eju-2022-2-science-ja,CHEMISTRY_JA,問3,q_e6d7bec5355d5a2305aa99f2,25,latex_in_text;explicit_figure_reference
eju-2022-2-science-ja,BIOLOGY_JA,問1,q_227ddcfe80793d8c502af878,39,latex_in_text
eju-2022-2-science-ja,BIOLOGY_JA,問2,q_90a6b7e4202319124d78d591,40,explicit_figure_reference
eju-2022-2-science-ja,BIOLOGY_JA,問3,q_a65d5779f58196c04b6ac736,41,latex_in_text;explicit_figure_reference
eju-2023-1-science-ja,PHYSICS_JA,問2,q_d576d42079c4e7b7b4529643,5,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問3,q_12f4f6a9a6f96a495065af07,6,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問4,q_5dee71ac754bcd6669514add,7,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問5,q_1d1ece65c6a4f2e91d05c61b,8,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問1,q_c38edff9570363d3cadd1b7c,10,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問2,q_8d1ec4b64a64d2379460d741,11,explicit_figure_reference
eju-2023-1-science-ja,PHYSICS_JA,問1,q_8e1c0f5906c091341e483838,13,explicit_figure_reference
eju-2023-1-science-ja,PHYSICS_JA,問2,q_8a7ad40b8a3eb3e44e944354,14,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問3,q_7f22d6dbc2a6aa1926711bcd,15,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問1,q_97f91daf7d2cb3d6e7b1b658,16,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問2,q_992aaee8026251aaf20f7542,17,latex_in_text
eju-2023-1-science-ja,PHYSICS_JA,問3,q_72e31e97c8e248dc30ad743f,18,explicit_figure_reference
eju-2023-1-science-ja,PHYSICS_JA,問6,q_371239d6bed2bf66b703c28f,21,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問1,q_d6e57264dc5cf390dcbcaee3,26,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問2,q_3f122a294c22013b876dbfac,27,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問5,q_84ecea40f5a8c27db9edb9fb,30,explicit_figure_reference
eju-2023-1-science-ja,CHEMISTRY_JA,問6,q_d83ca9b3e32d3b9bd17aea7e,31,latex_in_text;explicit_figure_reference
eju-2023-1-science-ja,CHEMISTRY_JA,問7,q_051a8d3e4049d867fce6c4de,32,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問8,q_363c69a3293e0b592bda78fe,33,latex_in_text;underline_reference
eju-2023-1-science-ja,CHEMISTRY_JA,問9,q_e0979cb292f7f96d20229365,34,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問12,q_ae05dde54bb07b2adcbf209b,36,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問13,q_12839affd893c0ec973171bb,37,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問16,q_6ba07fe3def994fd63dc8d78,39,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問17,q_609fbd38e63ddb7d063c68e4,40,latex_in_text
eju-2023-1-science-ja,CHEMISTRY_JA,問18,q_699d7bd7cb5b336ffe9a896d,41,latex_in_text;explicit_figure_reference
eju-2023-1-science-ja,CHEMISTRY_JA,問19,q_8cc7e66822c68223f1fcb6fc,42,latex_in_text
eju-2023-1-science-ja,BIOLOGY_JA,問2(1),q_33faab980f1931667363a18c,46,explicit_figure_reference
eju-2023-1-science-ja,BIOLOGY_JA,問2(2),q_fd1e563d9651c5496df52ea8,46,explicit_figure_reference
eju-2023-1-science-ja,BIOLOGY_JA,問7,q_84e58932969aeb190beff269,50,explicit_figure_reference
eju-2023-1-science-ja,BIOLOGY_JA,問9,q_54fc10206e7522ed38cc47f7,52,explicit_figure_reference
eju-2023-1-science-ja,BIOLOGY_JA,問13,q_5755e18a1b6e43cf0afa6457,56,explicit_figure_reference
eju-2023-1-science-ja,BIOLOGY_JA,問14,q_bcb42c69ba5f281ac9bdc185,57,explicit_figure_reference
eju-2023-1-science-ja,BIOLOGY_JA,問16,q_b39aae3ab8b976e4efe152f6,59,explicit_figure_reference
eju-2023-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_47cf674a4993a21f9c5f48f9,2,underline_reference
eju-2023-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_3299b873b79b0b4d53f0be76,4,explicit_figure_reference;underline_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_67b1ac439453927f50655a02,3,latex_in_text;underline_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_a6b8c31e8eb3fc8ef33c9cdd,3,underline_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_6042ed9f7f6ccb14c3146740,4,explicit_figure_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_6fd369af63d80db3db43c4ec,5,explicit_figure_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_fe3fd1b64a3cffcfc86feb60,5,explicit_figure_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問4(1),q_89c063723defeeb1c79663d5,6,explicit_figure_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問9(1),q_a1bea4729e5576084e5b27b1,9,latex_in_text;underline_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問9(2),q_0596a7b07b700c5002da8729,9,latex_in_text;underline_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問14(2),q_02d976c7de6d2f0341ee8750,13,underline_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問17,q_612ea14b65434f104896a308,15,explicit_figure_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問19,q_c9ad35665765a1242e8ed24e,16,explicit_figure_reference
eju-2002-1-japan-world-ja,JAPAN_AND_WORLD_JA,問22,q_39de54b61edb89056262d9b7,18,explicit_figure_reference
eju-2010-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_64bd9e95f920cee7049c1d39,1,guidance_as_question
eju-2010-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_ffa5cff546672a92525b7f4e,1,latex_in_text;guidance_as_question
eju-2010-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_915c9f91f6d17514acd32889,3,latex_in_text
eju-2010-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_f00e554ad890df6cb3e5a5ef,5,latex_in_text
eju-2010-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問2,q_01e3485be2c907ab5bf77d8b,13,latex_in_text
eju-2011-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_47c9c089cf16db15e233054e,1,guidance_as_question
eju-2011-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_f58248b8d9c6c8d602fd675e,1,latex_in_text;guidance_as_question
eju-2011-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_cf981df5d4cb4cb6217dffec,3,latex_in_text
eju-2011-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_32ed2604ef5daeff966bdca0,5,latex_in_text
eju-2011-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問1,q_84d36e01b1b720b42cdff10c,11,latex_in_text
eju-2011-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問2,q_21e89d26084a991fa1f52edf,13,latex_in_text;markdown_table
eju-2014-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_4f760a5a4e82884959f0904c,1,guidance_as_question
eju-2014-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_c45790d72529e69b426d8cc2,1,latex_in_text;guidance_as_question
eju-2014-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_cb3883a769dd3562bf46ff6e,3,latex_in_text
